1026.0,634.0
996.0,636.0
1010.0,636.0
904.0,640.0
969.0,641.0
1059.0,642.0
1028.0,643.0
1054.0,643.0
1089.0,644.0
1019.0,646.0
1041.0,647.0
1069.0,649.0
1124.0,649.0
1001.0,650.0
989.0,653.0
885.0,655.0
854.0,656.0
1101.0,660.0
950.0,663.0
1005.0,664.0
1035.0,664.0
993.0,666.0
1073.0,671.0
880.0,673.0
1137.0,673.0
860.0,674.0
954.0,675.0
930.0,677.0
976.0,677.0
1052.0,678.0
896.0,680.0
1040.0,681.0
997.0,683.0
1120.0,684.0
999.0,688.0
1039.0,689.0
1011.0,690.0
918.0,693.0
1000.0,693.0
1099.0,695.0
983.0,696.0
1021.0,696.0
1029.0,696.0
1062.0,700.0
961.0,701.0
1044.0,701.0
1075.0,703.0
1100.0,705.0
871.0,710.0
892.0,711.0
1087.0,712.0
1043.0,714.0
994.0,715.0
1103.0,715.0
1112.0,717.0
1075.0,719.0
1021.0,720.0
708.0,721.0
932.0,724.0
1094.0,724.0
1008.0,725.0
901.0,728.0
1054.0,729.0
1045.0,730.0
1074.0,731.0
1100.0,739.0
940.0,740.0
895.0,741.0
1046.0,741.0
912.0,742.0
1087.0,743.0
1032.0,745.0
1013.0,749.0
1113.0,749.0
1068.0,751.0
874.0,752.0
1030.0,755.0
984.0,756.0
1045.0,759.0
904.0,761.0
955.0,761.0
1032.0,761.0
932.0,763.0
1018.0,764.0
708.0,766.0
1045.0,768.0
971.0,773.0
709.0,781.0
1064.0,790.0
1044.0,794.0
1031.0,798.0
777.0,805.0
749.0,806.0
800.0,806.0
1051.0,806.0
1063.0,807.0
924.0,808.0
1111.0,816.0
983.0,819.0
712.0,820.0
1059.0,821.0
992.0,825.0
749.0,827.0
949.0,828.0
792.0,835.0
712.0,839.0
937.0,840.0
992.0,841.0
1114.0,843.0
869.0,847.0
980.0,850.0
930.0,851.0
985.0,852.0
803.0,854.0
897.0,857.0
948.0,857.0
1100.0,858.0
749.0,862.0
1097.0,863.0
772.0,865.0
987.0,866.0
917.0,868.0
871.0,869.0
894.0,870.0
714.0,871.0
930.0,871.0
1015.0,871.0
1020.0,872.0
910.0,875.0
962.0,875.0
1039.0,876.0
1061.0,880.0
975.0,883.0
924.0,884.0
847.0,885.0
909.0,885.0
991.0,885.0
1043.0,886.0
1192.0,886.0
1095.0,888.0
1169.0,888.0
1199.0,890.0
883.0,892.0
871.0,893.0
918.0,893.0
1061.0,894.0
944.0,896.0
1176.0,897.0
856.0,898.0
1071.0,899.0
1187.0,900.0
1044.0,901.0
1200.0,901.0
1210.0,901.0
969.0,902.0
975.0,904.0
983.0,904.0
1060.0,907.0
1174.0,909.0
1182.0,910.0
959.0,912.0
1192.0,912.0
1217.0,912.0
922.0,913.0
1207.0,913.0
1161.0,914.0
906.0,916.0
1071.0,919.0
1105.0,919.0
956.0,925.0
859.0,930.0
1075.0,932.0
1222.0,932.0
921.0,935.0
1239.0,935.0
852.0,938.0
860.0,939.0
904.0,940.0
994.0,942.0
1138.0,945.0
1245.0,948.0
761.0,950.0
1213.0,950.0
853.0,951.0
911.0,951.0
1135.0,952.0
1001.0,955.0
981.0,957.0
1229.0,958.0
920.0,963.0
856.0,965.0
999.0,966.0
1023.0,968.0
1127.0,968.0
1114.0,969.0
855.0,970.0
1065.0,970.0
1014.0,971.0
912.0,976.0
923.0,976.0
1002.0,976.0
1010.0,976.0
1031.0,976.0
1128.0,977.0
862.0,979.0
888.0,981.0
1051.0,984.0
1269.0,984.0
1090.0,985.0
1191.0,985.0
988.0,986.0
1234.0,986.0
1217.0,987.0
896.0,990.0
964.0,991.0
1081.0,991.0
1246.0,992.0
1174.0,993.0
928.0,994.0
961.0,996.0
1037.0,996.0
1093.0,997.0
1115.0,1001.0
1159.0,1002.0
1223.0,1002.0
1127.0,1006.0
1133.0,1006.0
1139.0,1007.0
1236.0,1007.0
965.0,1009.0
988.0,1009.0
947.0,1010.0
1204.0,1010.0
1196.0,1015.0
1334.0,1016.0
1163.0,1019.0
1352.0,1019.0
980.0,1020.0
1174.0,1020.0
1144.0,1021.0
1357.0,1024.0
1315.0,1025.0
946.0,1026.0
1186.0,1030.0
1110.0,1035.0
1226.0,1037.0
1092.0,1039.0
1347.0,1039.0
973.0,1041.0
1072.0,1042.0
1215.0,1044.0
1054.0,1045.0
959.0,1047.0
1026.0,1047.0
1264.0,1048.0
1234.0,1054.0
1126.0,1056.0
854.0,1059.0
1189.0,1060.0
1213.0,1061.0
1093.0,1063.0
1368.0,1064.0
1260.0,1065.0
1358.0,1067.0
1342.0,1068.0
1367.0,1069.0
1123.0,1073.0
1164.0,1073.0
849.0,1076.0
1019.0,1076.0
1186.0,1077.0
966.0,1080.0
984.0,1081.0
1148.0,1082.0
1203.0,1082.0
911.0,1088.0
1357.0,1088.0
1123.0,1091.0
1184.0,1095.0
839.0,1096.0
970.0,1096.0
1189.0,1096.0
1148.0,1097.0
1197.0,1097.0
1085.0,1100.0
883.0,1101.0
891.0,1112.0
878.0,1142.0
910.0,1144.0
968.0,1148.0
892.0,1154.0
969.0,1160.0
885.0,1176.0
